wheel,timestamp,error
left,1588319943.69,-0.416677340726
right,1588319943.69,-0.425582366322
left,1588319943.7,-0.408940477221
right,1588319943.7,-0.417477528098
right,1588319943.71,-0.409526623145
left,1588319943.71,-0.401357675468
right,1588319943.72,-0.401725128382
left,1588319943.72,-0.393924812972
left,1588319943.73,-0.38663873683
right,1588319943.73,-0.394069216376
left,1588319943.74,-0.379498514138
right,1588319943.74,-0.386559743505
left,1588319943.75,-0.372494863705
right,1588319943.75,-0.379176848752
left,1588319943.76,-0.365629601741
right,1588319943.76,-0.371932310489
left,1588319943.77,-0.358901966543
right,1588319943.77,-0.364828897052
right,1588319943.78,-0.357862071921
left,1588319943.78,-0.352308746478
right,1588319943.79,-0.351028951675
left,1588319943.79,-0.345847310852
right,1588319943.8,-0.344327298482
left,1588319943.8,-0.339515214141
right,1588319943.81,-0.337755146754
left,1588319943.81,-0.333310101864
right,1588319943.82,-0.331310509407
left,1588319943.82,-0.327229626649
right,1588319943.83,-0.324991439307
left,1588319943.83,-0.321271481895
right,1588319943.84,-0.3187959881
left,1588319943.84,-0.31543338755
right,1588319943.85,-0.312722224538
left,1588319943.85,-0.309713101123
left,1588319943.86,-0.304108425952
right,1588319943.86,-0.30676826103
left,1588319943.87,-0.29861719986
right,1588319943.87,-0.300932231019
left,1588319943.88,-0.293237294098
right,1588319943.88,-0.295212278939
left,1588319943.89,-0.287966613834
right,1588319943.89,-0.289606573518
left,1588319943.9,-0.282803102283
right,1588319943.9,-0.28411331053
right,1588319943.91,-0.27873070861
left,1588319943.91,-0.277744738162
right,1588319943.92,-0.27345700395
left,1588319943.92,-0.272789531723
right,1588319943.93,-0.268290433957
left,1588319943.93,-0.26793551908
right,1588319943.94,-0.263229273017
left,1588319943.94,-0.263180777299
right,1588319943.95,-0.25827182093
left,1588319943.95,-0.258523413164
left,1588319943.96,-0.253961557965
right,1588319943.96,-0.253416371757
left,1588319943.97,-0.249493386888
right,1588319943.97,-0.248661271684
right,1588319943.98,-0.244004892851
left,1588319943.98,-0.245117100523
right,1588319943.99,-0.239446693921
left,1588319943.99,-0.240831546528
right,1588319944.0,-0.234980701377
left,1588319944.0,-0.236633110013
right,1588319944.01,-0.230606379094
left,1588319944.01,-0.232520303024
right,1588319944.02,-0.226322579179
left,1588319944.02,-0.228492568331
right,1588319944.03,-0.222126485526
left,1588319944.03,-0.224546642421
left,1588319944.04,-0.220681910331
right,1588319944.04,-0.218017051048
right,1588319944.05,-0.213991459482
left,1588319944.05,-0.216895893615
right,1588319944.06,-0.210046423086
left,1588319944.06,-0.213186994607
right,1588319944.07,-0.206184887898
left,1588319944.07,-0.209554174326
left,1588319944.08,-0.205996058157
right,1588319944.08,-0.202405425404
left,1588319944.09,-0.202509892025
right,1588319944.09,-0.198700520499
left,1588319944.1,-0.199094596626
right,1588319944.1,-0.195069149426
left,1588319944.11,-0.195749100327
right,1588319944.11,-0.191514744608
left,1588319944.12,-0.19247207729
right,1588319944.12,-0.18803531719
left,1588319944.13,-0.18926163144
right,1588319944.13,-0.184624459662
left,1588319944.14,-0.186116982771
right,1588319944.14,-0.181286631451
left,1588319944.15,-0.183036038515
right,1588319944.15,-0.178017182245
left,1588319944.16,-0.180017212534
right,1588319944.16,-0.174814400141
right,1588319944.17,-0.171674611558
left,1588319944.17,-0.17705972731
right,1588319944.18,-0.168599923731
left,1588319944.18,-0.174162138143
right,1588319944.19,-0.165590041426
left,1588319944.19,-0.171323907025
right,1588319944.2,-0.162644150377
left,1588319944.2,-0.168543752556
right,1588319944.21,-0.159760582477
left,1588319944.21,-0.165820273938
right,1588319944.22,-0.156937006982
left,1588319944.22,-0.16315209579
right,1588319944.23,-0.154172682849
left,1588319944.23,-0.160538297874
right,1588319944.24,-0.151466719794
left,1588319944.24,-0.157977850356
right,1588319944.25,-0.148818149614
left,1588319944.25,-0.155469695013
left,1588319944.26,-0.153012767029
right,1588319944.26,-0.146225974258
left,1588319944.27,-0.150606028254
right,1588319944.27,-0.143689241122
left,1588319944.28,-0.148248862189
right,1588319944.28,-0.141204165918
right,1588319944.29,-0.138784000149
left,1588319944.29,-0.145942687913
right,1588319944.3,-0.136415822708
left,1588319944.3,-0.143683145968
right,1588319944.31,-0.134094816926
left,1588319944.31,-0.141469110773
right,1588319944.32,-0.131824634816
left,1588319944.32,-0.139299511123
right,1588319944.33,-0.129605887721
left,1588319944.33,-0.137174221566
left,1588319944.34,-0.135091585237
right,1588319944.34,-0.127435926621
right,1588319944.35,-0.125312668729
left,1588319944.35,-0.133050515884
left,1588319944.36,-0.131050261719
right,1588319944.36,-0.123235458528
left,1588319944.37,-0.129089922566
right,1588319944.37,-0.121203459825
left,1588319944.38,-0.127168204126
right,1588319944.38,-0.119216255567
left,1588319944.39,-0.125291356697
right,1588319944.39,-0.117277334036
right,1588319944.4,-0.115393346814
left,1588319944.4,-0.123459702128
left,1588319944.41,-0.121672453855
right,1588319944.41,-0.113561956442
right,1588319944.42,-0.11178108189
left,1588319944.42,-0.119930403335
right,1588319944.43,-0.110053224059
left,1588319944.43,-0.118231198982
left,1588319944.44,-0.116574060085
right,1588319944.44,-0.108372544185
left,1588319944.45,-0.114957978389
right,1588319944.45,-0.106742857309
right,1588319944.46,-0.105158429393
left,1588319944.46,-0.113382610776
left,1588319944.47,-0.111846152109
right,1588319944.47,-0.10362132708
right,1588319944.48,-0.102126914425
left,1588319944.48,-0.110346489576
left,1588319944.49,-0.108884448663
right,1588319944.49,-0.100675681349
right,1588319944.5,-0.0992679349818
left,1588319944.5,-0.107458534964
right,1588319944.52,-0.0978961231452
left,1588319944.52,-0.106065927111
right,1588319944.52,-0.0965626246131
left,1588319944.52,-0.104706488519
left,1588319944.53,-0.103380289105
right,1588319944.53,-0.0952674494844
left,1588319944.54,-0.102087383823
right,1588319944.54,-0.0940092298369
right,1588319944.55,-0.0927870148038
left,1588319944.55,-0.100827429498
left,1588319944.56,-0.0995997058909
right,1588319944.56,-0.0916006477513
right,1588319944.57,-0.090448761585
left,1588319944.57,-0.0984031776163
left,1588319944.58,-0.0972368334893
right,1588319944.58,-0.0893300270535
left,1588319944.59,-0.0960996976522
right,1588319944.59,-0.0882431703595
left,1588319944.6,-0.094990829416
right,1588319944.6,-0.0871869706429
left,1588319944.61,-0.0939093243379
right,1588319944.61,-0.0861602595827
left,1588319944.62,-0.0928543159156
right,1588319944.62,-0.0851619170067
left,1588319944.63,-0.0918249703645
right,1588319944.63,-0.0841908781052
right,1588319944.64,-0.0832461262379
left,1588319944.64,-0.0908204860822
right,1588319944.65,-0.0823266895127
left,1588319944.65,-0.0898400937132
left,1588319944.66,-0.0888830549677
right,1588319944.66,-0.0814316409244
left,1588319944.67,-0.0879486621153
right,1588319944.67,-0.0805600969714
right,1588319944.68,-0.0797112152146
left,1588319944.68,-0.0870362349787
right,1588319944.69,-0.0788841876188
left,1588319944.69,-0.0861451222763
right,1588319944.7,-0.0780782477559
left,1588319944.7,-0.0852746967167
left,1588319944.71,-0.0844243572255
right,1588319944.71,-0.077292665245
left,1588319944.72,-0.0835935255578
right,1588319944.72,-0.0765267448625
left,1588319944.73,-0.0827816463201
right,1588319944.73,-0.0757798218887
right,1588319944.74,-0.0750512627844
left,1588319944.74,-0.0819881857127
right,1588319944.75,-0.0743404611639
left,1588319944.75,-0.0812126332897
left,1588319944.76,-0.0804544958255
right,1588319944.76,-0.0736468399286
left,1588319944.77,-0.0797132986879
right,1588319944.77,-0.0729698487709
left,1588319944.78,-0.0789885855225
right,1588319944.78,-0.0723089623791
left,1588319944.79,-0.0782799175419
right,1588319944.79,-0.0716636787319
right,1588319944.8,-0.0710335199388
left,1588319944.8,-0.0775868711741
left,1588319944.81,-0.0769090383542
right,1588319944.81,-0.0704180275516
right,1588319944.82,-0.0698167607045
left,1588319944.82,-0.0762460283207
right,1588319944.83,-0.0692292989611
left,1588319944.83,-0.0755974616732
left,1588319944.84,-0.0749629720787
right,1588319944.84,-0.0686552426303
right,1588319944.85,-0.0680942070679
left,1588319944.85,-0.0743422062808
right,1588319944.86,-0.067545823553
left,1588319944.86,-0.0737348235062
left,1588319944.87,-0.0731404941622
right,1588319944.87,-0.0670097383954
left,1588319944.88,-0.0725588994149
right,1588319944.88,-0.0664856131444
left,1588319944.89,-0.0719897326342
right,1588319944.89,-0.0659731198131
right,1588319944.9,-0.0654719449726
left,1588319944.9,-0.0714326949143
left,1588319944.91,-0.0708874969722
right,1588319944.91,-0.0649817884544
right,1588319944.92,-0.0645023617815
left,1588319944.92,-0.0703538585765
left,1588319944.93,-0.0698315085813
right,1588319944.93,-0.0640333864547
left,1588319944.94,-0.0693201840179
right,1588319944.94,-0.063574592935
left,1588319944.95,-0.0688196312113
right,1588319944.95,-0.0631257215787
left,1588319944.96,-0.068329601738
right,1588319944.96,-0.0626865231974
right,1588319944.97,-0.0622567569851
left,1588319944.97,-0.0678498551877
right,1588319944.98,-0.061836189419
left,1588319944.98,-0.0673801577919
right,1588319944.99,-0.0614245973749
left,1588319944.99,-0.0669202819185
right,1588319945.0,-0.0610217641832
left,1588319945.0,-0.0664700067963
right,1588319945.01,-0.0606274771535
left,1588319945.01,-0.0660291194414
left,1588319945.02,-0.0655974113771
right,1588319945.02,-0.0602415317712
right,1588319945.03,-0.0598637327932
left,1588319945.03,-0.0651746780695
right,1588319945.04,-0.0594938895167
left,1588319945.04,-0.0647607220426
right,1588319945.05,-0.0591318153231
left,1588319945.05,-0.064355350558
right,1588319945.06,-0.0587773314841
left,1588319945.06,-0.0639583751129
left,1588319945.07,-0.0635696132056
right,1588319945.07,-0.0584302641873
left,1588319945.08,-0.0631888889187
right,1588319945.08,-0.0580904416649
right,1588319945.09,-0.0577576993381
left,1588319945.09,-0.0628160268749
right,1588319945.1,-0.0574318789564
left,1588319945.1,-0.0624508566547
left,1588319945.11,-0.0620932132928
right,1588319945.11,-0.0571128257452
right,1588319945.12,-0.0568003871877
left,1588319945.12,-0.0617429353596
right,1588319945.13,-0.0564944153751
left,1588319945.13,-0.0613998647123
left,1588319945.14,-0.0610638494531
right,1588319945.14,-0.0561947671174
left,1588319945.15,-0.0607347394909
right,1588319945.15,-0.0559013034564
left,1588319945.16,-0.0604123870037
right,1588319945.16,-0.0556138876528
right,1588319945.17,-0.0553323879491
left,1588319945.17,-0.0600966479602
left,1588319945.18,-0.0597873826423
right,1588319945.18,-0.0550566764832
right,1588319945.19,-0.0547866253369
left,1588319945.19,-0.059484455121
left,1588319945.2,-0.0591877323796
right,1588319945.2,-0.0545221096624
right,1588319945.21,-0.0542630120873
left,1588319945.21,-0.0588970833969
right,1588319945.22,-0.0540092162322
left,1588319945.22,-0.0586123801793
left,1588319945.23,-0.058333497404
right,1588319945.23,-0.0537606070864
right,1588319945.24,-0.0535170726597
left,1588319945.24,-0.0580603119479
right,1588319945.25,-0.0532785036189
left,1588319945.25,-0.0577927056111
right,1588319945.26,-0.0530447930399
left,1588319945.26,-0.0575305626704
right,1588319945.27,-0.052815837168
left,1588319945.27,-0.0572737685286
right,1588319945.28,-0.0525915349391
left,1588319945.28,-0.0570222099863
right,1588319945.29,-0.0523717876067
left,1588319945.29,-0.0567757775133
right,1588319945.3,-0.0521564973393
left,1588319945.3,-0.0565343638996
right,1588319945.31,-0.0519455666317
left,1588319945.31,-0.0562978655023
right,1588319945.32,-0.0517389031269
left,1588319945.32,-0.0560661794401
right,1588319945.33,-0.0515364171228
left,1588319945.33,-0.0558392057
right,1588319945.34,-0.0513380200303
left,1588319945.34,-0.0556168451227
left,1588319945.35,-0.0553990007476
right,1588319945.35,-0.0511436245992
right,1588319945.36,-0.050953142836
left,1588319945.36,-0.0551855784402
right,1588319945.37,-0.0507664910766
left,1588319945.37,-0.0549764865154
right,1588319945.38,-0.050583588793
left,1588319945.38,-0.0547716350487
right,1588319945.39,-0.0504043569887
left,1588319945.39,-0.0545709358021
right,1588319945.4,-0.0502287157405
left,1588319945.4,-0.0543742999866
right,1588319945.41,-0.0500565873043
left,1588319945.41,-0.054181642223
left,1588319945.42,-0.0539928809849
right,1588319945.42,-0.0498878959629
left,1588319945.43,-0.053807935074
right,1588319945.43,-0.049722569128
left,1588319945.44,-0.053626723499
right,1588319945.44,-0.0495605323956
right,1588319945.45,-0.0494017151116
left,1588319945.45,-0.0534491672641
right,1588319945.46,-0.0492460497606
left,1588319945.46,-0.0532751898264
right,1588319945.47,-0.0490934671339
left,1588319945.47,-0.0531047174128
right,1588319945.48,-0.0489438976702
left,1588319945.48,-0.0529376750403
right,1588319945.49,-0.0487972744178
left,1588319945.49,-0.0527739889357
left,1588319945.5,-0.0526135899562
right,1588319945.5,-0.0486535364836
left,1588319945.51,-0.0524564096926
right,1588319945.51,-0.0485126232439
left,1588319945.52,-0.052302379428
right,1588319945.52,-0.0483744686296
left,1588319945.53,-0.0521514298485
right,1588319945.53,-0.0482390080776
right,1588319945.54,-0.0481061841213
left,1588319945.54,-0.0520034961409
left,1588319945.55,-0.0518585165666
right,1588319945.55,-0.047975943108
right,1588319945.56,-0.047848226944
left,1588319945.56,-0.0517164282533
left,1588319945.57,-0.0515771683599
right,1588319945.57,-0.0477229738381
left,1588319945.58,-0.0514406739559
right,1588319945.58,-0.0476001266116
left,1588319945.59,-0.0513068878804
right,1588319945.59,-0.0474796358299
left,1588319945.6,-0.0511757538793
right,1588319945.6,-0.0473614516775
left,1588319945.61,-0.0510472139332
right,1588319945.61,-0.0472455192485
left,1588319945.62,-0.0509212113737
right,1588319945.62,-0.0471317824615
left,1588319945.63,-0.0507976904461
right,1588319945.63,-0.0470201906582
left,1588319945.64,-0.0506765987135
right,1588319945.64,-0.0469106995814
left,1588319945.65,-0.0505578850791
right,1588319945.65,-0.0468032635461
left,1588319945.66,-0.0504414971942
right,1588319945.66,-0.0466978317374
left,1588319945.67,-0.0503273840006
right,1588319945.67,-0.0465943548346
left,1588319945.68,-0.0502154960056
right,1588319945.68,-0.0464927876437
left,1588319945.69,-0.0501057849719
right,1588319945.69,-0.0463930879064
left,1588319945.7,-0.0499982038905
right,1588319945.7,-0.0462952144269
left,1588319945.71,-0.0498927063026
right,1588319945.71,-0.0461991216233
left,1588319945.72,-0.0497892466022
right,1588319945.72,-0.0461047668045
left,1588319945.73,-0.0496877806678
right,1588319945.73,-0.0460121103083
left,1588319945.74,0.924031801244
right,1588319945.74,0.923275251096
left,1588319945.75,0.911372398021
right,1588319945.75,0.909762530099
right,1588319945.76,0.896080207403
left,1588319945.76,0.898431677048
left,1588319945.77,0.885575158588
right,1588319945.77,0.882506884809
right,1588319945.78,0.869054531055
left,1588319945.78,0.87282908029
right,1588319945.79,0.855720023545
left,1588319945.79,0.860194261017
right,1588319945.8,0.842499344943
left,1588319945.8,0.847666095469
left,1588319945.81,0.835239128604
right,1588319945.81,0.829388772251
left,1588319945.82,0.822908003212
right,1588319945.82,0.816385030728
left,1588319945.83,0.810667727983
right,1588319945.83,0.803485322346
left,1588319945.84,0.798513784066
right,1588319945.84,0.790687351376
left,1588319945.85,0.786442184172
right,1588319945.85,0.777989361436
left,1588319945.86,0.774449486039
right,1588319945.86,0.76539018991
left,1588319945.87,0.762532652525
right,1588319945.87,0.752889383729
left,1588319945.88,0.750688535487
right,1588319945.88,0.740487995433
left,1588319945.89,0.738908520439
right,1588319945.89,0.728180250689
left,1588319945.9,0.727193637899
